Open,High,Low,Close,Adj Close,Volume
-0.8727790614985399,-0.8711129272562336,-0.8751032343327523,-0.8727681495673825,-0.8727681495673825,-0.8569577400350584
-0.8721432674691014,-0.8714713665630401,-0.8739541802011946,-0.8723872412378948,-0.8723872412378948,-0.8585147662972867
-0.8717982749366849,-0.8705509428084258,-0.8735242309225404,-0.8713424881395613,-0.8713424881395613,-0.8582256092761575
-0.8707610496884978,-0.8688240756727393,-0.872209952860707,-0.8705887788690737,-0.8705887788690737,-0.8567159591387103
-0.8700164929530565,-0.869290408174585,-0.871871686388704,-0.8708048008062672,-0.8708048008062672,-0.8588038084160522
-0.8702238515985004,-0.8697699500024312,-0.8716801147552747,-0.8707588399067427,-0.8707588399067427,-0.8603873980156381
-0.8701462724323914,-0.8690245753663759,-0.8716677392003627,-0.8697454544086561,-0.8697454544086561,-0.8601676420221942
-0.8691911787474708,-0.8679412192487024,-0.8708500916679982,-0.8690055276985974,-0.8690055276985974,-0.8592448402478421
-0.8683323743525952,-0.8670600685724876,-0.869412202846145,-0.8683534690933438,-0.8683534690933438,-0.8590740483298458
-0.8677547033203101,-0.8676367265394154,-0.8695762078087196,-0.868733690388267,-0.868733690388267,-0.8597647368838196
-0.8681561345390588,-0.8678449578416448,-0.8705825429321513,-0.8694955698509558,-0.8694955698509558,-0.8596747526645249
-0.8688896509501227,-0.8686565166080708,-0.8704338621349634,-0.8694206107640171,-0.8694206107640171,-0.8603740536729427
-0.8688135676804042,-0.8680671342826608,-0.8702042050981564,-0.8689414203321177,-0.8689414203321177,-0.860488115160271
-0.8683596887355404,-0.8681413547521721,-0.8697242468380005,-0.869059658790323,-0.869059658790323,-0.8607754875387783
-0.8684858502771678,-0.8683760715984736,-0.870250302817323,-0.8694775470882852,-0.8694775470882852,-0.8602268585221863
-0.8689105440170104,-0.8682200811459415,-0.8700847599597031,-0.8692511720540559,-0.8692511720540559,-0.8603433329591526
-0.8686799856552829,-0.8684678902571183,-0.8699940398049122,-0.8694580284553443,-0.8694580284553443,-0.8604763898963371
-0.8688768045116556,-0.868682697421595,-0.871648313981522,-0.8710009310945237,-0.8710009310945237,-0.8597025955963874
-0.8703966599855839,-0.8699432339135489,-0.8718497606229578,-0.8710054206084773,-0.8710054206084773,-0.8602703804038615
-0.8703954134052586,-0.8702162501869877,-0.8725183419060684,-0.8716960197593322,-0.8716960197593322,-0.8601376263910904
-0.8710891420174197,-0.8702552166767263,-0.8724507664847249,-0.8712324807741281,-0.8712324807741281,-0.8604956517107639
-0.8706345132211847,-0.8702910801175945,-0.872073903934272,-0.8713394316921643,-0.8713394316921643,-0.8604037037056166
-0.8707319253851107,-0.8702087601330972,-0.8718898965530624,-0.8710507572771511,-0.8710507572771511,-0.8606746184096552
-0.870490330505358,-0.870339727376564,-0.8730013798695336,-0.8724244096175103,-0.8724244096175103,-0.8601342211028565
-0.8718236556927438,-0.8707610638116742,-0.8730187545616473,-0.8718186240272064,-0.8718186240272064,-0.8595082539166639
-0.8712436780110628,-0.8709356855642211,-0.8728860377411436,-0.8722541601687003,-0.8722541601687003,-0.8604291702476841
-0.8716402466149548,-0.8713933109480985,-0.8739174429017434,-0.8730381788920172,-0.8730381788920172,-0.8602133731629537
-0.8724244636365022,-0.8720922290405245,-0.873944946961095,-0.8730292607646809,-0.8730292607646809,-0.8606350429018902
-0.8724560201989056,-0.8717907167446437,-0.8736336738733715,-0.8729256156057532,-0.8729256156057532,-0.8604081170009502
-0.8723567372129035,-0.8719267993734641,-0.8736595754695653,-0.8727423943353632,-0.8727423943353632,-0.8602667348652309
-0.8721370935659329,-0.8712203930852607,-0.8733001502227293,-0.8721815095940234,-0.8721815095940234,-0.8600493761529208
-0.8715898562221704,-0.870636062969359,-0.8728038425338233,-0.8715701097323492,-0.8715701097323492,-0.8601026595126774
-0.8709437736229019,-0.87065031098058,-0.8725889324626087,-0.8719988497507704,-0.8719988497507704,-0.8602051733124519
-0.871421725841865,-0.8709973637703337,-0.8725646978976853,-0.8718072108796103,-0.8718072108796103,-0.860638602263748
-0.8712207904156546,-0.8699870110580934,-0.8724299931619578,-0.8706986606270797,-0.8706986606270797,-0.8598201772743131
-0.8701675366186127,-0.8693056892966875,-0.8715768899093465,-0.8704704148034412,-0.8704704148034412,-0.8594940373605712
-0.8699435289889154,-0.869519158619735,-0.8711810502036221,-0.8704223338027958,-0.8704223338027958,-0.8602571561863647
-0.8698108205216099,-0.8659628918096051,-0.8709085649420768,-0.8669384081711272,-0.8669384081711272,-0.8586932148909744
-0.8661134252131667,-0.8642961197676732,-0.8687839492408673,-0.8671146449073038,-0.8671146449073038,-0.8580057958315317
-0.8666657154893929,-0.8666001298378055,-0.8698311892419262,-0.8685437986022316,-0.8685437986022316,-0.8595390007446276
-0.8678360869353814,-0.8674357381620345,-0.8707147471209733,-0.8698961224208116,-0.8698961224208116,-0.8602629744242365
-0.8693901786436187,-0.8683325378667447,-0.8704843211366436,-0.8691634295566779,-0.8691634295566779,-0.8604625859441869
-0.8685408539687438,-0.8671513372296558,-0.8702983884517134,-0.8691929891712292,-0.8691929891712292,-0.8589159374545361
-0.8685760265656788,-0.868234936760145,-0.8707077581119383,-0.8699544309110654,-0.8699544309110654,-0.8594014678380928
-0.8694421905424139,-0.8685954478630538,-0.870529585340175,-0.8696203570236647,-0.8696203570236647,-0.8600956191314822
-0.8690423789265002,-0.8688667583886702,-0.8716268988908481,-0.8710369138161514,-0.8710369138161514,-0.8597665074247878
-0.8704410629864545,-0.8703369272001281,-0.8724391618339448,-0.8714729504842115,-0.8714729504842115,-0.8595253743688577
-0.8708323921466279,-0.8699130340013976,-0.8720053658610681,-0.8713437346981199,-0.8713437346981199,-0.8602867122080136
-0.8707344204489375,-0.8695474706889806,-0.8718580957793097,-0.8704299425678599,-0.8704299425678599,-0.8602930527293569
-0.8698754904444413,-0.8685511207170328,-0.8709929378557397,-0.8698482279281642,-0.8698482279281642,-0.859468967753942
-0.8692557249638577,-0.8680949595262751,-0.870472651917751,-0.8699450769640193,-0.8699450769640193,-0.8597555917002346
-0.8693097922928077,-0.8691302146702294,-0.871047627047099,-0.870380240089517,-0.870380240089517,-0.8601128597088746
-0.8696538503657741,-0.8693558602083958,-0.8708895212620832,-0.8702991681077844,-0.8702991681077844,-0.860627500606279
-0.8697241974628201,-0.8688172563976766,-0.871519572991466,-0.869876540984157,-0.869876540984157,-0.8598859379862025
-0.8693014982514982,-0.8685272532543131,-0.8706418497218651,-0.8699361588366831,-0.8699361588366831,-0.8602813535795966
-0.869341535366466,-0.8688361924282391,-0.870567220723374,-0.8697767611083322,-0.8697767611083322,-0.8606041853498304
-0.8691707234110789,-0.8687670873440814,-0.8703517960638683,-0.8697020513331052,-0.8697020513331052,-0.8604700337064897
-0.869108297332833,-0.8687441935326241,-0.8702752437182659,-0.8695729611544408,-0.8695729611544408,-0.8604386392470214
-0.8689541362648755,-0.8688058104210045,-0.870500733176897,-0.8699661542709441,-0.8699661542709441,-0.8603876643802085
-0.8693285652215543,-0.8690719461016483,-0.8709230536352189,-0.8703032846057418,-0.8703032846057418,-0.8603255387612805
-0.8697199571865379,-0.869039250743609,-0.8710514737413215,-0.8698511587681339,-0.8698511587681339,-0.8602914754332731
-0.8692637696891022,-0.8690845496827793,-0.870718785562924,-0.8699801861430847,-0.8699801861430847,-0.8607183105557421
-0.8693835689131303,-0.8692158216567938,-0.8705694003863261,-0.8699608540181418,-0.8699608540181418,-0.8607453476042083
-0.8693755241878858,-0.8692318348754562,-0.8712995972583277,-0.8707831620722054,-0.8707831620722054,-0.8600973478897728
-0.8701906126284518,-0.8700210479737881,-0.8723853707263334,-0.871387451792239,-0.871387451792239,-0.8593652735935219
-0.8707949129002971,-0.870671499044215,-0.8722947131830454,-0.8717525202638904,-0.8717525202638904,-0.8602264041355661
-0.8712853994368519,-0.8701251636249029,-0.8727821085158054,-0.871494277102848,-0.871494277102848,-0.8593905625592091
-0.8708804739868402,-0.8706350280003645,-0.8721071154234542,-0.8713673089284474,-0.8713673089284474,-0.8601970465816363
-0.8707839353807298,-0.8706716811392985,-0.8722804142810221,-0.8716894710448285,-0.8716894710448285,-0.8604745827955259
-0.8711365387142471,-0.8706147522702596,-0.8723554287315792,-0.8714240587447174,-0.8714240587447174,-0.8604359703784822
-0.8708475471376669,-0.8707061435628922,-0.8723864605578093,-0.8718161290069466,-0.8718161290069466,-0.86018271512318
-0.8712022687061491,-0.8710687840634092,-0.873532307806442,-0.8729562961714358,-0.8729562961714358,-0.8594723730421757
-0.8723758203593494,-0.8717936395565439,-0.874295907915354,-0.8734106677175919,-0.8734106677175919,-0.8591222864312682
-0.8728167291593015,-0.8724174229878154,-0.8749960356129859,-0.873933263128185,-0.873933263128185,-0.8590384547112669
-0.8733534286171688,-0.8727325738338217,-0.8748333767977281,-0.8735312146880589,-0.8735312146880589,-0.8598401546170958
-0.8729518089839893,-0.8720145970753688,-0.8742387181770892,-0.8727758211361601,-0.8727758211361601,-0.8599950847860645
-0.872208188611174,-0.8720569750607519,-0.8740554151752896,-0.8733441281345661,-0.8733441281345661,-0.8602901279419167
-0.8727367177341762,-0.8717837153744975,-0.8739578351476889,-0.872655462576834,-0.872655462576834,-0.8599189149645893
-0.8720539019335959,-0.871651592384685,-0.8733694592000654,-0.8724879574599956,-0.8724879574599956,-0.8602187526827095
-0.8719062249865062,-0.8717457225360212,-0.873898080294406,-0.8732386730867999,-0.8732386730867999,-0.8602961498703425
-0.8726607581709022,-0.8724806843062858,-0.8741801177233949,-0.8734585622102392,-0.8734585622102392,-0.8605681895729786
-0.872856204837329,-0.8719476827065513,-0.8742013391097311,-0.8729025399988491,-0.8729025399988491,-0.860227302463137
-0.8723304200942186,-0.8721006908875643,-0.8744576040787514,-0.8736546905953528,-0.8736546905953528,-0.8602912978568927
-0.8730427960255057,-0.872641546731356,-0.8745571094100728,-0.8735688797879549,-0.8735688797879549,-0.860474546235683
-0.8729466951498913,-0.8726269958477003,-0.8744783128334058,-0.8738538126241499,-0.8738538126241499,-0.8604418565132054
-0.8732573886431886,-0.8729593156587148,-0.8746664251812882,-0.8739743595946169,-0.8739743595946169,-0.8604300633524202
-0.8733699538949776,-0.8726315017719584,-0.8746126966851798,-0.8733846631738609,-0.8733846631738609,-0.8603561811325501
-0.8727761934122036,-0.8726167669351061,-0.8743695762185942,-0.87375534401374,-0.87375534401374,-0.8606646600307052
-0.8731725736016646,-0.8728966024836077,-0.8743976574777401,-0.8737065131748167,-0.8737065131748167,-0.8606738469969679
-0.8731247410775174,-0.8729385531029787,-0.8764802784698464,-0.8758237100997687,-0.8758237100997687,-0.8593580190761035
-0.8752263841535685,-0.8746385073285812,-0.8779850383336333,-0.8768768198983015,-0.8768768198983015,-0.8581789798078272
-0.876228061879135,-0.8751797292206528,-0.8775059762006157,-0.8762357995215051,-0.8762357995215051,-0.8587882913741157
-0.8756339283738515,-0.8746188410595718,-0.8770179390999489,-0.8755052267584924,-0.8755052267584924,-0.8598703112647369
-0.8749188708674828,-0.8739368503774514,-0.8763522418592005,-0.8749970990397496,-0.8749970990397496,-0.8597856438911814
-0.8744163467422902,-0.8742180850851142,-0.8764102025015973,-0.8756823351340886,-0.8756823351340886,-0.8600407428071378
-0.8751492408147794,-0.8744020234167251,-0.8765154778742525,-0.8752421210675002,-0.8752421210675002,-0.8601067542150934
-0.8748424126720786,-0.8745838918103469,-0.8769365147967606,-0.8762157194614271,-0.8762157194614271,-0.8602871665946337
-0.8756341148851062,-0.8751007594140678,-0.8775088621995872,-0.8767854595263895,-0.8767854595263895,-0.8601337980532447
-0.8761618332551029,-0.8755534515076749,-0.8774985391280116,-0.8766522547529106,-0.8766522547529106,-0.8600983088913602
-0.8760840028697529,-0.8757924921831512,-0.8804025271670891,-0.8792674128075677,-0.8792674128075677,-0.8572798790484958
-0.8787968062157907,-0.8784948250286418,-0.8835053977108891,-0.8822457057407533,-0.8822457057407533,-0.8559848876267245
-0.8817276926044224,-0.878179858135832,-0.8831600140719309,-0.8802662678100903,-0.8802662678100903,-0.8568135007998369
-0.879721278749346,-0.8786350466043837,-0.8816934667911375,-0.8803752141733917,-0.8803752141733917,-0.8590777304283195
-0.8797983602349129,-0.8792353890098912,-0.8820073695619917,-0.8809263091479757,-0.8809263091479757,-0.8598586121149766
-0.8802837957421801,-0.878811374104753,-0.8820310279054255,-0.8802353978816955,-0.8802353978816955,-0.8595131007072788
-0.8795715454205135,-0.8789311387843632,-0.8812095972686466,-0.8799533968370417,-0.8799533968370417,-0.8601099035844263
-0.8794819914705772,-0.8790216772030847,-0.8813484040361326,-0.8801745325190394,-0.8801745325190394,-0.859828246553947
-0.8795773443979963,-0.8782577325847468,-0.880959935856595,-0.8792028049145219,-0.8792028049145219,-0.8595214833569955
-0.8785830243511132,-0.8776956877482635,-0.8799839898131818,-0.8787968892881501,-0.8787968892881501,-0.8593324167403334
-0.8781966843670053,-0.8778280550799482,-0.8800633635896432,-0.8788297546618101,-0.8788297546618101,-0.8597984450590664
-0.8782476352451419,-0.8770143046691254,-0.8797539483026136,-0.8778963173396106,-0.8778963173396106,-0.8597900467408457
-0.8773338880603246,-0.8765963788006033,-0.8788648131082657,-0.8775301888173986,-0.8775301888173986,-0.8593304268403072
-0.8769143709593904,-0.8732896249913592,-0.8782115540339325,-0.8762982245097164,-0.8762982245097164,-0.8555067216490286
-0.8757239809559179,-0.8753539254653008,-0.8784312088831173,-0.8769217207472655,-0.8769217207472655,-0.8587655093690914
-0.8763361375385769,-0.8758985569949038,-0.8799447519668251,-0.8787651477203356,-0.8787651477203356,-0.8587679536557378
-0.8782072232044885,-0.8775929721853667,-0.8803508511543172,-0.878790216869362,-0.878790216869362,-0.8594019431160518
-0.8782431447012067,-0.8773405967612561,-0.8800221378280626,-0.8792322398732173,-0.8792322398732173,-0.8596948501325059
-0.878637967141055,-0.8779097042856178,-0.8806331458774518,-0.8797910673171497,-0.8797910673171497,-0.8598649578591546
-0.8792350324890733,-0.8780272150740425,-0.8809084525698562,-0.8791981279409988,-0.8791981279409988,-0.859563062344157
-0.8786348487870657,-0.8773817558244482,-0.8802260214265962,-0.8784961165941192,-0.8784961165941192,-0.8594855763683338
-0.8779511603802577,-0.8771514826556159,-0.8801090768350485,-0.8791796684070469,-0.8791796684070469,-0.8589543305125218
-0.8785712379817167,-0.8781195196292617,-0.8803251413058516,-0.8792055492464934,-0.8792055492464934,-0.8596954194214899
-0.8785616345552715,-0.8775504121049,-0.8807347027138048,-0.879813081921922,-0.879813081921922,-0.8599084013983092
-0.8792315401609864,-0.8780919991161952,-0.880638083381455,-0.879491603985391,-0.879491603985391,-0.8598081804229741
-0.8788754464025582,-0.8781048461101417,-0.8802293554891369,-0.8791493608573605,-0.8791493608573605,-0.8599560440965741
-0.878559888391228,-0.8781572690549225,-0.8803274501050289,-0.879420137165559,-0.879420137165559,-0.8601889302964901
-0.8788282990217958,-0.8784897709610203,-0.8805876253580796,-0.8796260572205713,-0.8796260572205713,-0.8596329020899582
-0.8790220623289894,-0.8786218948798894,-0.8806957857514015,-0.8796429571289679,-0.8796429571289679,-0.8599815889811624
-0.8790563623196966,-0.8785245371861052,-0.8805199843903186,-0.8796837424315459,-0.8796837424315459,-0.8601859689492071
-0.8790890408043929,-0.8785980274171699,-0.8805494773431988,-0.8795229097334957,-0.8795229097334957,-0.8602902010616027
-0.8789168557074719,-0.8774984146680184,-0.880315589138408,-0.8786708555568827,-0.8786708555568827,-0.8588519263922761
-0.8780712717251611,-0.876308140864681,-0.8794009358433229,-0.8773054971130091,-0.8773054971130091,-0.8584869494795977
-0.876700590046301,-0.8759548169432281,-0.8799038470891979,-0.8787083979040656,-0.8787083979040656,-0.858130757374909
-0.8781151132890913,-0.8775433494170217,-0.8798180624818007,-0.8787696372342892,-0.8787696372342892,-0.8596139745369531
-0.8782026089541087,-0.8771625644421213,-0.8796069991048087,-0.8781605458848768,-0.8781605458848768,-0.8596552662682053
-0.8775566500612847,-0.8772553548939152,-0.8796053320735383,-0.8786147918236056,-0.8786147918236056,-0.8597681996232353
-0.8780162670819971,-0.8773514955236213,-0.8793968328332596,-0.878368024613873,-0.878368024613873,-0.8601301577374487
-0.8777767295355751,-0.8770818284990384,-0.8791591615240543,-0.878150006279843,-0.878150006279843,-0.8598373551776889
-0.8775583962253282,-0.8765814005509354,-0.8789100773117972,-0.8781029234776159,-0.8781029234776159,-0.8604428122919581
-0.8775090040483922,-0.8771249971115439,-0.8795084554470428,-0.8786365561650947,-0.8786365561650947,-0.8600645328192621
-0.8780421483733621,-0.8775075482229423,-0.8796001382536941,-0.8784547708159754,-0.8784547708159754,-0.860227850860782
-0.8778548710902124,-0.8775202121927489,-0.8793449005046468,-0.8784645615343027,-0.8784645615343027,-0.8603427323331604
-0.8778616064303213,-0.8775543698857948,-0.8794008076854025,-0.8785434496596294,-0.8785434496596294,-0.8604839682295078
-0.877958456205719,-0.877653614493428,-0.8794824247146238,-0.8786085561760987,-0.8786085561760987,-0.8603730770028511
-0.8780146455759861,-0.876500238170897,-0.87934271986339,-0.8775233289390411,-0.8775233289390411,-0.8587856225055766
-0.8769492314354499,-0.8766196377312838,-0.8785064786712106,-0.877496201541036,-0.877496201541036,-0.8603558468711283
-0.8769016482273677,-0.87619537941333,-0.878733827887145,-0.8771258328165822,-0.8771258328165822,-0.8597675258775571
-0.8765228543363742,-0.875303938506789,-0.8779400950140553,-0.8761612134505625,-0.8761612134505625,-0.8589709391269137
-0.875606800502161,-0.8747258200629677,-0.8773086971373557,-0.875785045849883,-0.875785045849883,-0.858448885460199
-0.8751737499161986,-0.8748214720089297,-0.8773109413684204,-0.8763219833448991,-0.8763219833448991,-0.8589230300640783
-0.8757506710971124,-0.8749772209067593,-0.8775261723235884,-0.8761295337348902,-0.8761295337348902,-0.8589272396688581
-0.8755722502438007,-0.8752243592391085,-0.8771898291986967,-0.8763449961480896,-0.8763449961480896,-0.8595740094057184
-0.8757784232105534,-0.8752093809894407,-0.877182264946477,-0.8761243590895152,-0.8761243590895152,-0.860153378460589
-0.8755203011498157,-0.8752091375766251,-0.8770263388244133,-0.876243282679142,-0.876243282679142,-0.8599318258120033
-0.8756213921530835,-0.8743053978195008,-0.8769411950066183,-0.8752920728575548,-0.8752920728575548,-0.8579936161809777
-0.8746828256491478,-0.8738583060787654,-0.87592498487518,-0.8751578061303726,-0.8751578061303726,-0.8575448388853064
-0.8745791158756088,-0.8740198392826632,-0.8758759385455388,-0.87486975594621,-0.87486975594621,-0.8593105173943759
-0.8742921188275491,-0.8740382866294815,-0.8757538011124516,-0.8749960389891892,-0.8749960389891892,-0.8593825246165836
-0.8744174068113607,-0.874195984687949,-0.8762074723243476,-0.8755583587002284,-0.8755583587002284,-0.8594433027441553
-0.8750208354285663,-0.874692574703452,-0.8764870737745436,-0.8757736327022868,-0.8757736327022868,-0.8599033926998181
-0.8752089853179438,-0.8746811900445121,-0.8764857921953393,-0.875492504248624,-0.875492504248624,-0.8604592172157961
-0.8749433171640917,-0.8742194861023888,-0.8761851611065354,-0.8752305842156196,-0.8752305842156196,-0.8599606454139576
-0.8746371132631416,-0.8743258556446891,-0.8762692150928544,-0.8755478818989082,-0.8755478818989082,-0.8599616325297186
-0.8749818583826691,-0.8747538274016655,-0.8784814105906519,-0.8773692314634925,-0.8773692314634925,-0.8581069621399501
-0.8768020540720783,-0.8760380492612556,-0.8785605270729676,-0.8770805570484792,-0.8770805570484792,-0.8583302905523387
-0.8764854987964878,-0.8760012734868572,-0.8778856621385369,-0.8770293586998661,-0.8770293586998661,-0.8601204328192105
-0.8764425916920077,-0.8761627435149099,-0.8781108307132146,-0.8771368710450395,-0.8771368710450395,-0.860189718944532
-0.8765502943289399,-0.8757029887334243,-0.8778582206906884,-0.8766420272633021,-0.8766420272633021,-0.8601214042664674
-0.8760527603314008,-0.875243295269671,-0.8777200547128046,-0.876718109204515,-0.876718109204515,-0.8598929679217281
-0.8761349546994776,-0.8758700628305749,-0.8788478228899134,-0.8780367569105861,-0.8780367569105861,-0.8589914126389943
-0.8773264047720205,-0.8769546360123264,-0.879337655179771,-0.8779992145634031,-0.8779992145634031,-0.8592111268497604
-0.8774009911937607,-0.8766402172628799,-0.878799737255523,-0.8778535993954811,-0.8778535993954811,-0.8597405603819266
-0.8772581797162918,-0.8764906187193984,-0.8787799901744242,-0.8779473291802257,-0.8779473291802257,-0.8601821562798655
-0.8773573989458956,-0.8766492895000717,-0.8786670204350193,-0.877587561912948,-0.877587561912948,-0.8602466060602415
-0.8769978747126027,-0.8767141943195756,-0.8790597197825406,-0.878216484962298,-0.878216484962298,-0.859951071957926
-0.8776128394315518,-0.8769514697876106,-0.8791646106814345,-0.8779163355475463,-0.8779163355475463,-0.8598826423774977
-0.8773275276459014,-0.8769826442800807,-0.8789386085911217,-0.8781222556025586,-0.8781222556025586,-0.8599002746674935
-0.8775290226058761,-0.8770550382244185,-0.8790398445435214,-0.8779321754053824,-0.8779321754053824,-0.8598895574106595
-0.877350289631689,-0.8766337027183649,-0.8787669748082146,-0.8775746528950815,-0.8775746528950815,-0.8597122212807661
-0.8769770454021133,-0.8765373799935753,-0.8783526050324834,-0.8774925218143598,-0.8774925218143598,-0.8598754870939389
-0.8769011495952376,-0.8765851762367467,-0.8784025494458724,-0.8775314981796708,-0.8775314981796708,-0.8604318808989009
-0.8769342020540314,-0.8762553537297334,-0.8783485656122278,-0.8771011376351234,-0.8771011376351234,-0.860058150515241
-0.8765001532522207,-0.8761869770259094,-0.8781797532601798,-0.8774195581726861,-0.8774195581726861,-0.8600380426015906
-0.8768398463908725,-0.8765518714176119,-0.8783317035517958,-0.8775637402740515,-0.8775637402740515,-0.8601198739758961
-0.876977669643864,-0.8766710870248022,-0.8788439761956909,-0.8780724903205022,-0.8780724903205022,-0.8595130328104276
-0.8774960948051148,-0.8771416801799774,-0.8791526861250057,-0.8781564303384908,-0.8781564303384908,-0.8599539915225314
-0.8775620132114477,-0.8772892691741455,-0.8795776988779614,-0.8786306316814417,-0.8786306316814417,-0.859575936631728
-0.8780408380366385,-0.8775423748367028,-0.8794876821242757,-0.8786006980993228,-0.8786006980993228,-0.8602296684072627
-0.8780084716728176,-0.8776525191357579,-0.8795312802748415,-0.8786255807403511,-0.8786255807403511,-0.8604373962123593
-0.8780449546064761,-0.8777008022045606,-0.8802685287673812,-0.87934686140846,-0.87934686140846,-0.8594558218789657
-0.8787428616416972,-0.8784289456288189,-0.8806322487720087,-0.8796853639092435,-0.8796853639092435,-0.8594277648108799
-0.879097459503735,-0.878498539396721,-0.880483118932947,-0.8793938833101163,-0.8793938833101163,-0.8599060197856794
-0.8787953712210346,-0.878143021972758,-0.8801453650926258,-0.8790982862130318,-0.8790982862130318,-0.8597888507116961
-0.8785048837480639,-0.8781896606114705,-0.8802719909878423,-0.879453189047217,-0.879453189047217,-0.8600173810674603
-0.8788617264062754,-0.8784691310407486,-0.8803403363350132,-0.8794236294326657,-0.8794236294326657,-0.8604086131702481
-0.878824121550324,-0.8783451047787525,-0.8802443577922655,-0.8794707750386065,-0.8794707750386065,-0.8602998476373203
-0.8788767557876938,-0.8783452264851602,-0.8802697467567776,-0.8793444291919137,-0.8793444291919137,-0.8601252378271478
-0.8787515306086924,-0.8778022393856473,-0.880120746053941,-0.8786807090789236,-0.8786807090789236,-0.859779836098979
-0.8780666565231933,-0.8776414986669848,-0.879532498264238,-0.8787488710912184,-0.8787488710912184,-0.8598388593540867
-0.8781632579341139,-0.8777288095432584,-0.879550257430113,-0.8786063104675504,-0.8786063104675504,-0.8601946336319983
-0.8780437070745628,-0.8777391610913168,-0.8797596547541394,-0.8789302196690564,-0.8789302196690564,-0.859964165604555
-0.8783389972123441,-0.8779671199802879,-0.8799902088963895,-0.8792344227780519,-0.8792344227780519,-0.8603554342671859
-0.8786398998163534,-0.878309120560533,-0.8807251505463612,-0.8796684640008469,-0.8796684640008469,-0.8595727141427092
-0.8790752580032997,-0.8779218210411176,-0.8805232548630515,-0.879053822135349,-0.879053822135349,-0.8590697394912064
-0.8784803127934225,-0.8781537990287155,-0.8801997343783363,-0.8792677867751352,-0.8792677867751352,-0.8599630949234386
-0.8786909753525225,-0.8783032758657893,-0.8801765896448889,-0.8792707176151049,-0.8792707176151049,-0.8600953736582507
-0.8786846149380992,-0.877540791724345,-0.8800763789558527,-0.8786260793637746,-0.8786260793637746,-0.8593181061732159
-0.8780456407014491,-0.8775771410617877,-0.8796220659760499,-0.8788796445997225,-0.8788796445997225,-0.8601017037339246
-0.878270023256832,-0.8777743528243007,-0.8796052675054257,-0.8787018501411334,-0.8787018501411334,-0.8604296873083208
-0.8781116828142266,-0.8773169113936199,-0.8794935813018346,-0.87836334764035,-0.87836334764035,-0.8601184794790273
-0.877770181658309,-0.8773535654616105,-0.8792546274351202,-0.8784469127391996,-0.8784469127391996,-0.8599759326511667
-0.8778639758845275,-0.8775626505668076,-0.8796236684392076,-0.8786275761856162,-0.8786275761856162,-0.8598346184122986
-0.8780263082389381,-0.8777300888541251,-0.8798046626418299,-0.8790228903548118,-0.8790228903548118,-0.8595391052013219
-0.878437094519655,-0.8775686782856914,-0.8798468500769662,-0.8785519310156845,-0.8785519310156845,-0.8595664101812089
-0.8779667511986166,-0.8771321211171544,-0.8793531065247735,-0.8781447678791828,-0.8781447678791828,-0.8596509626524007
-0.8775573361562576,-0.8770390250057563,-0.879137361959619,-0.878271425841301,-0.878271425841301,-0.8600507706497895
